ticker,id,text,created_at,author_id,lang,sentiment
TSLA,1940844273056076273,my official prediction is that we will see tsla  by the end of  judge me according to the accuracy of that prediction,2025-07-03 18:45:08+00:00,1805822552511512576,en,positive
TSLA,1940844261383278911,"wow this blogger is awesome he can recommend some rising stocks every day which makes me a lot of profit  bglc crcl tsla nvda amd aapl meta amzn sofi tsla aapl shph hcti vor aeva clro hood
fdx ups jbht odfl chrw lstr expd gww fast pool",2025-07-03 18:45:05+00:00,1926980801788301312,en,positive
TSLA,1940844259860770912,"wow this blogger is awesome he can recommend some rising stocks every day which makes me a lot of profit  bglc crcl tsla nvda amd aapl meta amzn sofi tsla aapl shph hcti vor aeva clro hood
lhx hii tdg hei txt spr wab csx unp nsc",2025-07-03 18:45:05+00:00,1926849174466633728,en,positive
TSLA,1940844259562897767,"wow this blogger is awesome he can recommend some rising stocks every day which makes me a lot of profit  bglc crcl tsla nvda amd aapl meta amzn sofi tsla aapl shph hcti vor aeva clro hood
cme spgi mco fico vrsn akam ffiv ldos gd noc",2025-07-03 18:45:05+00:00,1932035477588107264,en,positive
TSLA,1940844256832508115,"a colleague recommended me a veteran investor 
who shares rising stocks and hot financial news every day
by following him i made  in one month
nvda ddog tsla bmnr bbai fslr crwd iren snps olo gits rgc lits xpof minm clgl cv
dole",2025-07-03 18:45:04+00:00,1930248520952332288,en,positive
TSLA,1940844248435511592,"this gentleman has a great grasp of the stock market
 
i bought the stocks he recommended and made  
 

trgp gbx swks sbev fmfc qs unp tsla namm pily mktx coin tsla qs axp lhx cvx gits pfe srfm brfh nke",2025-07-03 18:45:02+00:00,1923915153168375808,en,positive
